phone,first_name,last_name,timezone,account_ref,amount_due
+13359353240,Wei,Gonzalez,America/New_York,ACC-201349,2236.58
+14793989175,Elijah,Kahale,America/Chicago,ACC-201350,1963.36
+15395758255,Sophia,Adeyemi,America/Chicago,ACC-201351,1848.18
+13339484771,Robert,Williams,America/Chicago,ACC-201352,1525.29
+18633217172,Ashley,Kowalski,America/Los_Angeles,ACC-201353,3949.65
+16296865746,Ryan,White,Pacific/Honolulu,ACC-201354,3929.59
+17687412046,Isabella,Lindgren,America/Los_Angeles,ACC-201355,2446.12
+19914283514,Isabella,Anderson,America/Los_Angeles,ACC-201356,3695.36
+12607316328,Ryan,Okafor,America/New_York,ACC-201357,4052.37
+13474382559,Joshua,King,America/Denver,ACC-201358,686.39
+19583158212,Priya,Lewis,America/Los_Angeles,ACC-201359,4891.65
+18645940826,James,Jackson,America/New_York,ACC-201360,1520.19
+12447454953,Nathan,Wilson,America/Los_Angeles,ACC-201361,610.84
+12246566521,Kevin,Walker,America/Chicago,ACC-201362,3426.30
+16487640380,Mark,Garcia,America/Phoenix,ACC-201363,283.32
+12569920979,Steven,Taylor,America/Anchorage,ACC-201364,4680.51
+19548903355,Mark,King,America/Chicago,ACC-201365,1036.93
+15685397684,Betty,Davis,America/Los_Angeles,ACC-201366,555.57
+17748416747,Aisha,White,America/Chicago,ACC-201367,3474.82
+19208672643,Fatima,Ferreira,America/Denver,ACC-201368,2579.15
+16943777377,Diego,Thomas,America/New_York,ACC-201369,3086.05
+12868970508,Isabella,Lee,America/Chicago,ACC-201370,4240.31
+17296010585,Samuel,Miller,America/New_York,ACC-201371,3474.07
+16643851799,Lucia,Harris,America/New_York,ACC-201372,4169.43
+13107772430,Grace,Chen,America/Phoenix,ACC-201373,724.82
+13634421274,Grace,Rossi,America/Los_Angeles,ACC-201374,3505.76
+18114633919,Samuel,Thomas,America/Chicago,ACC-201375,4372.38
+13194622417,David,Martinez,America/New_York,ACC-201376,900.81
+16209067454,Sandra,Brown,America/Los_Angeles,ACC-201377,2813.35
+12005502092,Mark,Chen,America/Los_Angeles,ACC-201378,2718.79
+15222919471,Jason,Harris,America/New_York,ACC-201379,2861.42
+16125201697,Paul,Thomas,America/Chicago,ACC-201380,204.94
+13512396884,Lucia,Mbeki,America/Los_Angeles,ACC-201381,4745.40
+12394187205,Yuki,Williams,America/Los_Angeles,ACC-201382,4098.15
+17212726547,Sandra,Ferreira,America/Denver,ACC-201383,608.80
+19653136974,Brian,Andersson,America/New_York,ACC-201384,1721.81
+16809142984,Omar,Petrov,America/Chicago,ACC-201385,4859.68
+17055939413,Kevin,Kahale,America/Los_Angeles,ACC-201386,1150.49
+15812466170,Yuki,Whitfield,Pacific/Honolulu,ACC-201387,3737.00
+15232472294,Grace,Moore,America/New_York,ACC-201388,2520.78
+18158770894,Karen,Nakamura,America/New_York,ACC-201389,815.20
+19879637279,Diego,Wilson,America/Anchorage,ACC-201390,4623.63
+13213495781,Karen,Moore,America/Los_Angeles,ACC-201391,4158.68
+15947890356,Daniel,Lindgren,America/Los_Angeles,ACC-201392,4214.54
+19884072481,Daniel,Moore,America/Los_Angeles,ACC-201393,3651.17
+14502610119,Omar,Mwangi,America/New_York,ACC-201394,4327.75
+18942716347,Wei,Ferreira,America/New_York,ACC-201395,348.26
+19196433240,Jason,Mbeki,Pacific/Honolulu,ACC-201396,1176.95
+18684304748,Daniel,Williams,America/Chicago,ACC-201397,3787.89
+14378167689,Hannah,Davis,America/New_York,ACC-201398,2209.34
+17058069343,Susan,Robinson,America/Denver,ACC-201399,3505.04
+17845302430,Andrew,Gonzalez,America/Chicago,ACC-201400,3515.25
+18832380573,Ashley,Johnson,America/Los_Angeles,ACC-201401,1663.49
+19702348748,Anthony,Adeyemi,America/Los_Angeles,ACC-201402,3761.64
+13588991585,Victoria,Mbeki,America/Los_Angeles,ACC-201403,1169.01
+16982639505,Wei,Robinson,America/Denver,ACC-201404,2188.89
+17909542825,Elijah,Martin,America/Chicago,ACC-201405,478.31
+18614041841,Wei,Adeyemi,America/Los_Angeles,ACC-201406,2008.75
+18879076579,Daniel,Garcia,America/New_York,ACC-201407,475.87
+17439600582,Isabella,Wilson,America/Los_Angeles,ACC-201408,1954.05
+16148844426,Maria,Sorensen,America/New_York,ACC-201409,4136.60
+19935515315,James,Thomas,America/Los_Angeles,ACC-201410,436.10
+12797618990,James,Gonzalez,America/New_York,ACC-201411,4249.73
+15314522054,Joseph,Thomas,America/New_York,ACC-201412,4387.56
+17127782438,Grace,Petrov,America/Los_Angeles,ACC-201413,1024.77
+15894012822,Elijah,Kowalski,America/New_York,ACC-201414,2704.57
+12175210035,Priya,Young,America/New_York,ACC-201415,4558.65
+16032419206,Karen,Sorensen,America/New_York,ACC-201416,2580.88
+14588229701,Victoria,Delacroix,America/New_York,ACC-201417,3373.53
+18762405438,Daniel,Wilson,Pacific/Honolulu,ACC-201418,1298.39
+19156838429,Joshua,Beauchamp,America/New_York,ACC-201419,3470.94
+19616100961,Diego,Adeyemi,America/Los_Angeles,ACC-201420,4561.79
+16646558846,Daniel,Davis,America/Chicago,ACC-201421,2476.50
+14206591534,Benjamin,Sandoval,America/New_York,ACC-201422,3987.34
+12114609834,Priya,Hall,America/Los_Angeles,ACC-201423,4611.72
+12173390406,Michael,Miller,America/Chicago,ACC-201424,2046.10
+12924745292,Emily,Jackson,America/Chicago,ACC-201425,2846.57
+15277897743,Samuel,Young,America/New_York,ACC-201426,4337.85
+19914999474,Priya,Wright,America/Chicago,ACC-201427,1101.31
+19216430490,Olivia,Martin,Pacific/Honolulu,ACC-201428,4344.17
+16007038598,Mark,Davis,America/Chicago,ACC-201429,4112.73
+19598939707,Christopher,Sorensen,Pacific/Honolulu,ACC-201430,3029.31
+18517794870,Nancy,Gonzalez,America/Denver,ACC-201431,2593.77
+13934445110,Fatima,Moore,America/Denver,ACC-201432,3004.54
+18908949784,Karen,Taylor,Pacific/Honolulu,ACC-201433,889.13
+14974619163,Patricia,Petrov,America/Los_Angeles,ACC-201434,1094.12
+16586850153,Aisha,Jackson,America/New_York,ACC-201435,2177.29
+12578587667,Michael,Chen,America/New_York,ACC-201436,4518.26
+18146304934,Daniel,Petrov,America/Los_Angeles,ACC-201437,3782.15
+16504077356,Yuki,Whitfield,America/Denver,ACC-201438,968.06
+18237105272,Andrew,Reyes,America/Los_Angeles,ACC-201439,3866.10
+18085320483,Joshua,Adeyemi,America/New_York,ACC-201440,3365.52
+12847966392,Nathan,Sandoval,America/Los_Angeles,ACC-201441,2505.23
+12615355576,Maria,Hall,America/Los_Angeles,ACC-201442,4336.18
+12389761509,Brian,Lee,America/New_York,ACC-201443,225.22
+13839953402,Betty,Sandoval,America/New_York,ACC-201444,4901.48
+19172805451,Nathan,Petrov,America/Chicago,ACC-201445,3252.17
+15493746911,Jennifer,Adeyemi,America/Chicago,ACC-201446,3092.84
+19057404119,Omar,Williams,America/Chicago,ACC-201447,3995.24
+17553011615,Sophia,Taylor,America/New_York,ACC-201448,971.81
+19616313822,David,Moore,America/New_York,ACC-201449,3731.24
+13473671479,Linda,Garcia,America/Denver,ACC-201450,4379.01
+17855520562,Joseph,Costa,America/New_York,ACC-201451,2439.43
+12559280245,Priya,Thomas,America/Anchorage,ACC-201452,1296.77
+16275822242,Susan,Thornton,America/Los_Angeles,ACC-201453,517.53
+12823337055,Benjamin,Young,America/Chicago,ACC-201454,2821.17
+18219242121,David,Jackson,America/New_York,ACC-201455,1638.43
+13217286490,Victoria,Mwangi,America/New_York,ACC-201456,3611.46
+14977052100,Sandra,Garcia,America/Los_Angeles,ACC-201457,1757.87
+14607453580,Ryan,Kahale,America/New_York,ACC-201458,2854.20
+16475753802,Robert,Beauchamp,America/Anchorage,ACC-201459,2702.45
+18418357476,Ahmed,Lewis,America/Chicago,ACC-201460,4034.39
+17208101772,Hannah,Iqbal,America/Los_Angeles,ACC-201461,281.99
+14787144734,David,Okafor,America/Los_Angeles,ACC-201462,1824.26
+19097177688,Karen,Jackson,America/Chicago,ACC-201463,4071.62
+19244917216,Benjamin,Garcia,America/Chicago,ACC-201464,704.56
+12297516110,Michelle,Wilson,America/Los_Angeles,ACC-201465,3295.96
+18108539169,Kevin,Okafor,America/New_York,ACC-201466,881.76
+13522156304,Victoria,Rossi,America/Los_Angeles,ACC-201467,4060.69
+16177457644,Omar,Petrov,America/Los_Angeles,ACC-201468,931.40
+16709276727,Joseph,Petrov,America/Chicago,ACC-201469,4402.45
+16018379781,Priya,Wright,America/Denver,ACC-201470,1834.98
+14828896279,Kevin,Martinez,America/New_York,ACC-201471,3407.95
+12748811084,Anthony,White,America/Chicago,ACC-201472,671.24
+13255150482,Paul,Brown,America/Chicago,ACC-201473,2207.14
+13884593057,Betty,Garcia,America/Chicago,ACC-201474,3338.17
+18077335203,Grace,Delacroix,America/Denver,ACC-201475,4799.44
+13604956457,Kevin,Andersson,America/Chicago,ACC-201476,2721.93
+19593206131,Emily,Brown,America/New_York,ACC-201477,3776.32
+14563036020,Victoria,Thornton,America/New_York,ACC-201478,3475.72
+13589584764,Robert,Miller,America/New_York,ACC-201479,3604.06
+13649268984,Daniel,Garcia,Pacific/Honolulu,ACC-201480,565.70
+18436061776,Jason,Ferreira,America/Denver,ACC-201481,1095.35
+18938108883,Michael,Adeyemi,America/Phoenix,ACC-201482,3850.02
+14592865569,Ashley,Kowalski,America/New_York,ACC-201483,3591.98
+13557287834,Benjamin,Andersson,America/Los_Angeles,ACC-201484,3061.12
+13763879771,Jason,Kahale,America/New_York,ACC-201485,4145.52
+18404071931,Yuki,Anderson,America/New_York,ACC-201486,1510.75
+15885531974,Elijah,Ferreira,America/Denver,ACC-201487,4041.30
+13308256152,Nathan,Nakamura,America/Los_Angeles,ACC-201488,3568.47
+18229328228,Robert,Walker,America/New_York,ACC-201489,4188.65
+16064946897,Steven,Costa,America/Los_Angeles,ACC-201490,419.22
+15525054887,Isabella,Wright,America/Chicago,ACC-201491,4693.32
+12332140786,Ryan,Martinez,America/Chicago,ACC-201492,2083.46
+13724701120,Betty,Thomas,America/Los_Angeles,ACC-201493,1757.09
+17449802793,Paul,Johnson,Pacific/Honolulu,ACC-201494,2378.12
+18286106917,Omar,Kowalski,America/New_York,ACC-201495,3356.13
+13984641686,David,Moore,America/Chicago,ACC-201496,965.39
+15325657880,Anthony,Petrov,America/Chicago,ACC-201497,4349.21
+12596166599,Robert,Thomas,America/Los_Angeles,ACC-201498,1321.18
+17713467932,Emily,Delacroix,America/Anchorage,ACC-201499,391.25
+18375387180,Paul,Davis,America/Los_Angeles,ACC-201500,4867.58
+17403172471,David,Wright,America/New_York,ACC-201501,1685.37
+13678361991,Grace,Thomas,America/Los_Angeles,ACC-201502,3030.98
+16632261974,Amanda,Kahale,America/Chicago,ACC-201503,1606.95
+15177720201,Joseph,Harris,America/Denver,ACC-201504,2389.57
+15008088039,Nathan,Taylor,America/Los_Angeles,ACC-201505,2135.02
+15734368877,Andrew,Taylor,America/Phoenix,ACC-201506,3123.21
+19689823138,Michelle,Novak,America/New_York,ACC-201507,2750.44
+14434092807,Ahmed,Taylor,America/Denver,ACC-201508,1436.30
+19128634975,Ashley,Walker,America/Chicago,ACC-201509,3958.20
+16703345004,Patricia,Wilson,America/Phoenix,ACC-201510,4970.64
+17835417559,Ahmed,Sorensen,America/New_York,ACC-201511,2312.27
+14613357363,Joseph,Lewis,America/Chicago,ACC-201512,1990.16
+17989953519,Grace,Wright,America/Phoenix,ACC-201513,1715.93
+14544305904,Michelle,Jackson,America/Los_Angeles,ACC-201514,3352.51
+13025668263,Ashley,Thomas,America/Los_Angeles,ACC-201515,4310.52
+19582318498,Joshua,King,America/Anchorage,ACC-201516,1165.89
+15759594573,Daniel,Miller,America/Los_Angeles,ACC-201517,1547.80
+19318979879,Michael,Hall,America/Los_Angeles,ACC-201518,2134.68
+15889954036,Jennifer,Wilson,America/Chicago,ACC-201519,4568.66
+12976730659,Lucia,Costa,America/Los_Angeles,ACC-201520,4926.10
+13869772072,Daniel,Mbeki,America/Chicago,ACC-201521,3784.50
+14666477944,Samuel,Thomas,America/New_York,ACC-201522,293.62
+17712099298,Amanda,Reyes,America/Chicago,ACC-201523,4040.77
+15856181572,Jennifer,Gonzalez,America/New_York,ACC-201524,1635.41
+16444477263,Emily,Rossi,America/Los_Angeles,ACC-201525,2117.62
+18052712063,Ahmed,Wright,America/New_York,ACC-201526,3569.21
+16799498657,Andrew,Chen,America/Chicago,ACC-201527,3434.29
+19362023794,Elijah,Thornton,America/Denver,ACC-201528,1012.84
+18946878563,Daniel,Rossi,America/Chicago,ACC-201529,1651.43
+17832040414,Nathan,Iqbal,America/Chicago,ACC-201530,1016.22
+19416665697,Steven,Nakamura,America/Phoenix,ACC-201531,1324.47
+13616445856,Betty,Robinson,America/New_York,ACC-201532,4256.19
+16662250180,Ryan,Sorensen,America/Anchorage,ACC-201533,3432.08
+12348632715,Ryan,Martinez,America/New_York,ACC-201534,49.84
+14915169200,Emily,Brown,America/Chicago,ACC-201535,1046.13
+16218200244,Isabella,Garcia,America/Chicago,ACC-201536,3492.30
+12934577780,Patricia,Chen,America/Denver,ACC-201537,116.99
+15385207190,Nathan,Andersson,America/New_York,ACC-201538,107.73
+19107320509,Daniel,Young,America/Chicago,ACC-201539,2052.65
+17948266558,Patricia,Miller,America/Denver,ACC-201540,2545.57
+17973323906,Ryan,Johnson,America/Los_Angeles,ACC-201541,1549.12
+14204220840,Victoria,Walker,America/Denver,ACC-201542,356.80
+19755025004,Jennifer,Moore,America/Los_Angeles,ACC-201543,3893.01
+13692573442,Brian,Carter,America/New_York,ACC-201544,3664.11
+12994818099,Ahmed,Adeyemi,America/Anchorage,ACC-201545,817.41
+19062713722,Linda,King,America/New_York,ACC-201546,674.23
+19204087078,Samuel,Lindgren,America/Chicago,ACC-201547,1014.62
+15466096329,Mark,Miller,America/Chicago,ACC-201548,2931.60
+16367142597,Daniel,Wilson,America/New_York,ACC-201549,2965.79
+15738318188,Emily,Young,America/Chicago,ACC-201550,590.09
+16629292205,Daniel,Adeyemi,America/New_York,ACC-201551,3764.08
+19762495540,Mark,Iqbal,America/Denver,ACC-201552,555.92
+12414281367,Omar,Okafor,America/Los_Angeles,ACC-201553,2377.30
+12418515261,Priya,Chen,America/New_York,ACC-201554,2310.22
+14265103037,Joshua,Thornton,America/Chicago,ACC-201555,2700.75
+18762003349,Joshua,Jackson,America/Los_Angeles,ACC-201556,1334.00
+16913402020,Susan,Moore,America/Los_Angeles,ACC-201557,57.56
+12408480197,Chloe,King,America/Los_Angeles,ACC-201558,1019.01
+18505912243,Christopher,Iqbal,America/New_York,ACC-201559,4285.40
+13857573937,Priya,Nakamura,America/New_York,ACC-201560,2498.33
+13052914523,Karen,Whitfield,America/Los_Angeles,ACC-201561,1440.73
+19184988693,Elijah,Gonzalez,America/Los_Angeles,ACC-201562,4833.86
+12926103548,Steven,Davis,America/Chicago,ACC-201563,1497.87
+16166832437,Jason,Ferreira,America/Denver,ACC-201564,3686.31
+14062366079,Wei,Mbeki,America/Denver,ACC-201565,2892.70
+18238333564,Karen,Delacroix,America/Denver,ACC-201566,2274.90
+15376805157,Mark,Robinson,America/New_York,ACC-201567,2650.56
+18658241467,Robert,Petrov,America/Los_Angeles,ACC-201568,1456.46
+16582463823,Victoria,Wright,Pacific/Honolulu,ACC-201569,1085.08
+13592491708,Amanda,Beauchamp,America/Anchorage,ACC-201570,3281.06
+15319326312,Maria,Novak,America/New_York,ACC-201571,3291.99
+13112581629,Omar,White,America/Los_Angeles,ACC-201572,1320.11
+12063537279,Priya,Harris,America/Los_Angeles,ACC-201573,1746.60
+18137859353,Kevin,Delacroix,America/Los_Angeles,ACC-201574,1691.04
+18052835915,Amanda,Rossi,America/Anchorage,ACC-201575,429.07
+14542497209,Samuel,Mbeki,America/Chicago,ACC-201576,2850.68
+15712325734,Isabella,Okafor,America/Chicago,ACC-201577,4815.84
+16703176583,Joshua,Kowalski,America/Chicago,ACC-201578,3316.06
+14905016623,Samuel,Whitfield,America/New_York,ACC-201579,747.60
+12144602290,Michael,Carter,America/New_York,ACC-201580,3203.08
+19084075424,Nancy,Taylor,America/Denver,ACC-201581,2386.88
+13014837817,Elijah,Davis,America/New_York,ACC-201582,4188.26
+14476901924,Elijah,Brown,America/New_York,ACC-201583,1447.29
+19559522867,Christopher,Novak,America/New_York,ACC-201584,4589.59
+18246416965,James,Chen,America/New_York,ACC-201585,2711.25
+16072653583,Benjamin,Wilson,America/Chicago,ACC-201586,413.50
+13152338815,Linda,Anderson,America/New_York,ACC-201587,2163.74
+19469347548,Ashley,Sandoval,America/Chicago,ACC-201588,4708.90
+13236513286,Aisha,Brown,America/Anchorage,ACC-201589,2590.91
+17808862177,Jennifer,Sandoval,America/New_York,ACC-201590,285.24
+14063545603,Yuki,Robinson,America/Chicago,ACC-201591,1338.72
+13927612832,David,Miller,America/New_York,ACC-201592,1742.48
+12123241009,Jason,Moore,America/New_York,ACC-201593,3663.28
+19606651097,Victoria,Iqbal,America/Los_Angeles,ACC-201594,4043.62
+14438480323,Andrew,King,America/Denver,ACC-201595,174.44
+14067284584,James,Mbeki,America/New_York,ACC-201596,2586.59
+12166316151,Isabella,Mwangi,America/Los_Angeles,ACC-201597,1678.75
+19959088411,Grace,Wright,Pacific/Honolulu,ACC-201598,3793.60
+14376897202,Mark,Jackson,America/Phoenix,ACC-201599,2883.15
+16737737781,Omar,Kahale,America/New_York,ACC-201600,4383.80
+18039849328,Elijah,Reyes,America/New_York,ACC-201601,2328.58
+16412720527,Maria,Chen,America/Chicago,ACC-201602,984.96
+13785959195,James,Lewis,America/Anchorage,ACC-201603,1959.77
+19678300130,Sophia,Rossi,America/Los_Angeles,ACC-201604,1816.10
+16437882099,Nancy,Thomas,America/New_York,ACC-201605,4214.53
+19936995363,Ashley,Iqbal,America/Denver,ACC-201606,788.37
+12979161002,Emily,King,America/Los_Angeles,ACC-201607,4331.90
+18595939645,Michelle,Okafor,America/Chicago,ACC-201608,3923.90
+17173257194,Ashley,Anderson,America/New_York,ACC-201609,1185.81
+12313447937,Yuki,Lewis,America/Los_Angeles,ACC-201610,4477.95
+17973573671,Steven,Carter,America/New_York,ACC-201611,4479.94
+16688070100,Andrew,Kowalski,America/Chicago,ACC-201612,1823.72
+14647901890,Fatima,Gonzalez,America/New_York,ACC-201613,290.42
+19015852103,Benjamin,Sorensen,America/Los_Angeles,ACC-201614,4496.90
+18049632340,Patricia,Thomas,America/Chicago,ACC-201615,835.60
+13124988814,Nancy,Harris,America/Chicago,ACC-201616,4225.46
+16148593973,Susan,Lee,America/Anchorage,ACC-201617,1388.49
+19178199358,Sandra,Iqbal,America/New_York,ACC-201618,1824.20
+16469865555,Robert,Harris,America/Denver,ACC-201619,4089.92
+12056155142,Hannah,Rossi,America/Los_Angeles,ACC-201620,214.72
+19667753153,Hannah,Williams,America/Los_Angeles,ACC-201621,283.67
+14686679164,Grace,Wilson,America/Los_Angeles,ACC-201622,2026.84
+13572904330,Joshua,Clark,America/Denver,ACC-201623,1873.95
+15862266842,Grace,Clark,America/Chicago,ACC-201624,822.17
+12747867388,Karen,Miller,America/Chicago,ACC-201625,2617.63
+14292365638,Sophia,Kahale,America/Chicago,ACC-201626,2179.28
+15643280646,Fatima,Adeyemi,America/Chicago,ACC-201627,716.31
+12217526407,Karen,Moore,America/Chicago,ACC-201628,125.05
+13745411536,Benjamin,Iqbal,America/New_York,ACC-201629,1804.20
+18315336678,Aisha,Williams,America/Los_Angeles,ACC-201630,1567.56
+18689145313,Sandra,Reyes,America/Los_Angeles,ACC-201631,3817.53
+12815460246,Karen,Andersson,America/Chicago,ACC-201632,299.51
+13265755347,Brian,Sandoval,America/New_York,ACC-201633,3962.22
+18206118544,Sandra,Martin,America/Denver,ACC-201634,387.82
+19046979641,Joshua,Sandoval,America/Los_Angeles,ACC-201635,3658.53
+16429001330,Wei,Nakamura,America/Phoenix,ACC-201636,2288.14
+17884496623,Isabella,Davis,America/Phoenix,ACC-201637,609.83
+19272447920,Paul,Okafor,America/New_York,ACC-201638,1234.47
+19627694216,Jason,Walker,Pacific/Honolulu,ACC-201639,1881.33
+18724212868,Ahmed,Nakamura,Pacific/Honolulu,ACC-201640,4600.18
+17838225176,Michelle,Martinez,America/Chicago,ACC-201641,1098.28
+15669010132,Sophia,Delacroix,America/Phoenix,ACC-201642,4565.26
+12708436921,Sophia,Robinson,America/Chicago,ACC-201643,321.35
+19155913328,Fatima,Walker,Pacific/Honolulu,ACC-201644,1608.20
+13237543046,Nathan,Costa,America/Chicago,ACC-201645,2275.65
+16003278408,Olivia,Costa,America/Chicago,ACC-201646,4055.02
+12405368177,Jason,Garcia,America/Denver,ACC-201647,348.48
+18737576156,Priya,Martinez,America/Los_Angeles,ACC-201648,2854.22
+13002265408,Steven,Martinez,America/New_York,ACC-201649,1231.77
